epoch,loss
0,0.05579693242907524
1,0.03354422003030777
2,0.028381556272506714
3,0.025948740541934967
4,0.024325290694832802
5,0.023128632456064224
6,0.022187916561961174
7,0.021395286545157433
8,0.020747670903801918
9,0.020179932937026024
10,0.019707346335053444
11,0.019282016903162003
12,0.01892470195889473
13,0.018580486997961998
14,0.018285414204001427
15,0.01800028793513775
16,0.01775483600795269
17,0.01751742884516716
18,0.01728619821369648
19,0.017073970288038254
20,0.016881924122571945
21,0.016713282093405724
22,0.01653660088777542
23,0.016370443627238274
24,0.016225146129727364
25,0.01608956791460514
26,0.015930866822600365
27,0.015805449336767197
28,0.015671279281377792
29,0.015563023276627064
30,0.015437928959727287
31,0.015318582765758038
32,0.015228357166051865
33,0.015113124623894691
34,0.015019729733467102
35,0.014909922145307064
36,0.01483003981411457
37,0.014742936939001083
38,0.014662660658359528
39,0.014563615433871746
40,0.014487371779978275
41,0.01441928930580616
42,0.014340047724545002
43,0.014252188615500927
44,0.014198953285813332
45,0.014136631973087788
46,0.014056270942091942
47,0.013980983756482601
48,0.013919133692979813
49,0.013851451687514782
50,0.01378837414085865
51,0.013734659180045128
52,0.013680876232683659
53,0.013614654541015625
54,0.013567820191383362
55,0.01351240649819374
56,0.013452441431581974
57,0.0133995171636343
58,0.013344399631023407
59,0.013286245986819267
60,0.013245332054793835
61,0.013188021257519722
62,0.01314025279134512
63,0.013098576106131077
64,0.013044756837189198
65,0.013002314604818821
66,0.012960252352058887
67,0.012917201034724712
68,0.012884370051324368
69,0.012829652056097984
70,0.012790098786354065
71,0.012745416723191738
72,0.01271328330039978
73,0.01266551949083805
74,0.012630587443709373
75,0.012585189193487167
76,0.012551645748317242
77,0.012513678520917892
78,0.01247497834265232
79,0.012443541549146175
80,0.012411186471581459
81,0.012388410046696663
82,0.012337780557572842
83,0.012302778661251068
84,0.012270154431462288
85,0.012236873619258404
86,0.012207436375319958
87,0.012167469598352909
88,0.012139701284468174
89,0.01211208663880825
90,0.012077477760612965
91,0.012043334543704987
92,0.012026394717395306
93,0.011984256096184254
94,0.011953417211771011
95,0.011924090795218945
96,0.011905990540981293
97,0.011885473504662514
98,0.011846269480884075
99,0.011815452016890049
100,0.011791122145950794
101,0.011765259318053722
102,0.011733828112483025
103,0.01171671599149704
104,0.011692682281136513
105,0.011666178703308105
106,0.011629314161837101
107,0.011610726825892925
108,0.011594540439546108
109,0.011574291624128819
110,0.011531108990311623
111,0.011518754065036774
112,0.011493882164359093
113,0.011475778184831142
114,0.011442546732723713
115,0.01141576562076807
116,0.011400975286960602
117,0.011382768861949444
118,0.01136704534292221
119,0.011321940459311008
120,0.011317721568048
121,0.01128807570785284
122,0.011275969445705414
123,0.011253043077886105
124,0.01123707927763462
125,0.011201729066669941
126,0.011184594593942165
127,0.011169200763106346
128,0.011153468862175941
129,0.011138610541820526
130,0.011114530265331268
131,0.011096450500190258
132,0.011071762070059776
133,0.011054616421461105
134,0.011036165058612823
135,0.011020991019904613
136,0.01099802553653717
137,0.010980062186717987
138,0.010964751243591309
139,0.0109440041705966
140,0.010919434949755669
141,0.010908841155469418
142,0.010890784673392773
143,0.010875248350203037
144,0.01085084117949009
145,0.010845865122973919
146,0.010821737349033356
147,0.01081318873912096
148,0.010803391225636005
149,0.010772716253995895
150,0.010759951546788216
151,0.010740134865045547
152,0.01073221955448389
153,0.01071423664689064
154,0.010697327554225922
155,0.010693380609154701
156,0.010664166882634163
157,0.01065168809145689
158,0.010646293871104717
159,0.010623248293995857
160,0.010615254752337933
161,0.010591565631330013
162,0.010578813031315804
163,0.010567168705165386
164,0.01055911649018526
165,0.010533889755606651
166,0.01053216215223074
