epoch,loss
0,0.05597667396068573
1,0.033675312995910645
2,0.028401292860507965
3,0.02591153047978878
4,0.024287626147270203
5,0.023085299879312515
6,0.022161800414323807
7,0.021366655826568604
8,0.020711185410618782
9,0.02013927511870861
10,0.01964159868657589
11,0.019217530265450478
12,0.01884489133954048
13,0.01849401369690895
14,0.01819329708814621
15,0.017917431890964508
16,0.017641788348555565
17,0.01741655543446541
18,0.017197037115693092
19,0.016979791224002838
20,0.01678965985774994
21,0.016598813235759735
22,0.016429699957370758
23,0.01627354882657528
24,0.01612025499343872
25,0.01595514640212059
26,0.0158171895891428
27,0.01567954756319523
28,0.015545973554253578
29,0.0154366260394454
30,0.015318946912884712
31,0.0151969688013196
32,0.01508134976029396
33,0.014984575100243092
34,0.01487819291651249
35,0.014789184555411339
36,0.014693912118673325
37,0.014599424786865711
38,0.014503606595098972
39,0.014441844075918198
40,0.014342831447720528
41,0.014261677861213684
42,0.01418942678719759
43,0.01411531399935484
44,0.014049050398170948
45,0.013967059552669525
46,0.013904125429689884
47,0.013833101838827133
48,0.013772581703960896
49,0.013701171614229679
50,0.013637108728289604
51,0.01357913389801979
52,0.013523410074412823
53,0.013447552919387817
54,0.013400997035205364
55,0.013345274142920971
56,0.013281983323395252
57,0.013224453665316105
58,0.01317623071372509
59,0.013124375604093075
60,0.013086527585983276
61,0.013038146309554577
62,0.012987356632947922
63,0.012937087565660477
64,0.01289150957018137
65,0.01284007728099823
66,0.012794364243745804
67,0.01276609767228365
68,0.012717971578240395
69,0.012673650868237019
70,0.012630610726773739
71,0.012588774785399437
72,0.012547326274216175
73,0.012526672333478928
74,0.01247172150760889
75,0.012440204620361328
76,0.012395129539072514
77,0.012359022162854671
78,0.0123283127322793
79,0.012293249368667603
80,0.012251597829163074
81,0.01222209818661213
82,0.012182755395770073
83,0.012155156582593918
84,0.01212520431727171
85,0.012094599194824696
86,0.012061216868460178
87,0.01202576793730259
88,0.011998250149190426
89,0.01196322776377201
90,0.011942111887037754
91,0.011906648054718971
92,0.01187810581177473
93,0.011851826682686806
94,0.011816839687526226
95,0.011785143055021763
96,0.011760969646275043
97,0.011726224794983864
98,0.011703502386808395
99,0.011689637787640095
100,0.011652865447103977
101,0.011623268947005272
102,0.011606461368501186
103,0.011579309590160847
104,0.011547883972525597
105,0.011519202031195164
106,0.01149424072355032
107,0.01147494837641716
108,0.011455293744802475
109,0.01142781600356102
110,0.01140409056097269
111,0.011384704150259495
112,0.011356698349118233
113,0.011343766003847122
114,0.01131153292953968
115,0.011287353001534939
116,0.011274532414972782
117,0.011246397159993649
118,0.011223356239497662
119,0.011208786629140377
120,0.011186698451638222
121,0.011163400486111641
122,0.011141328141093254
123,0.011123351752758026
124,0.011109963990747929
125,0.011091694235801697
126,0.011065353639423847
127,0.011042932979762554
128,0.01102461013942957
129,0.01100189983844757
130,0.010978654026985168
131,0.010961450636386871
132,0.010952809825539589
133,0.010936752893030643
134,0.010905803181231022
135,0.010900336317718029
136,0.01087999064475298
137,0.010854560881853104
138,0.01084181759506464
139,0.010824600234627724
140,0.01081009116023779
141,0.01078915223479271
142,0.010772372595965862
143,0.010752716101706028
144,0.010736796073615551
145,0.01072277408093214
146,0.01069369912147522
147,0.010688059031963348
148,0.010684262961149216
149,0.010654901154339314
150,0.010652490891516209
151,0.01062682457268238
152,0.010605424642562866
153,0.010595188476145267
154,0.01058541052043438
155,0.010562999173998833
156,0.010551673360168934
157,0.010528684593737125
158,0.010523460805416107
159,0.010503588244318962
160,0.010486999526619911
161,0.010472032241523266
162,0.010457647033035755
163,0.010442874394357204
164,0.010429715737700462
165,0.010416544042527676
166,0.010406040586531162
167,0.010388749651610851
168,0.010372797027230263
169,0.010370823554694653
